"time","x"
"2016-07-07 16:00:00",0.465737480256207
"2016-07-07 17:00:00",0.450976950750559
"2016-07-07 18:00:00",0.489401865293863
"2016-07-07 19:00:00",0.487482731987895
"2016-07-07 20:00:00",0.449336158152715
"2016-07-07 21:00:00",0.487159443693025
"2016-07-07 22:00:00",0.467223326994934
"2016-07-07 23:00:00",0.453507882134855
"2016-07-08 00:00:00",0.438144971113332
"2016-07-08 01:00:00",0.446154963604642
"2016-07-08 02:00:00",0.45782250245564
"2016-07-08 03:00:00",0.441508881437648
"2016-07-08 04:00:00",0.472198255943202
"2016-07-08 05:00:00",0.513152248865349
"2016-07-08 06:00:00",0.524333923670285
"2016-07-08 07:00:00",0.4509804
"2016-07-08 08:00:00",0.366777417286396
"2016-07-08 09:00:00",0.582716570177135
"2016-07-08 10:00:00",0.383857529717504
"2016-07-08 11:00:00",0.471643979591266
"2016-07-08 12:00:00",0.455675442585145
"2016-07-08 13:00:00",0.476344753028039
"2016-07-08 14:00:00",0.444650862925061
"2016-07-08 15:00:00",0.480486915513246
"2016-07-08 16:00:00",0.468652834098038
"2016-07-08 17:00:00",0.434496751557629
"2016-07-08 18:00:00",0.46686064409734
"2016-07-08 19:00:00",0.49342075248531
"2016-07-08 20:00:00",0.478412726223512
"2016-07-08 21:00:00",0.476922337363714
"2016-07-08 22:00:00",0.475863424593167
"2016-07-08 23:00:00",0.457739059781277
"2016-07-09 00:00:00",0.499993283986102
"2016-07-09 01:00:00",0.490250071752562
"2016-07-09 02:00:00",0.472384969522493
"2016-07-09 03:00:00",0.439967045833718
"2016-07-09 04:00:00",0.432650622401445
"2016-07-09 05:00:00",0.467328703938031
"2016-07-09 06:00:00",0.523160995594607
"2016-07-09 07:00:00",0.477528587767136
"2016-07-09 08:00:00",0.564937933954327
"2016-07-09 09:00:00",0.596532805697253
"2016-07-09 10:00:00",0.450980392156862
"2016-07-09 11:00:00",0.486439354345561
"2016-07-09 12:00:00",0.489999119065281
"2016-07-09 13:00:00",0.479203364876777
"2016-07-09 14:00:00",0.422586992222447
"2016-07-09 15:00:00",0.455150375530853
"2016-07-09 16:00:00",0.472469328523485
"2016-07-09 17:00:00",0.463182482429203
"2016-07-09 18:00:00",0.457937680439431
"2016-07-09 19:00:00",0.492225875908983
"2016-07-09 20:00:00",0.476452562463242
"2016-07-09 21:00:00",0.422919505894627
"2016-07-09 22:00:00",0.461947741400985
"2016-07-09 23:00:00",0.457841045725999
"2016-07-10 00:00:00",0.47340800614004
"2016-07-10 01:00:00",0.508313064084429
"2016-07-10 02:00:00",0.451256342314977
"2016-07-10 03:00:00",0.44443499989574
"2016-07-10 04:00:00",0.445417223936786
"2016-07-10 05:00:00",0.45769258433507
"2016-07-10 06:00:00",0.587391747085004
"2016-07-10 07:00:00",0.517267000370863
"2016-07-10 08:00:00",0.591395073341065
"2016-07-10 09:00:00",0.565892476744068
"2016-07-10 10:00:00",0.429392867350463
"2016-07-10 11:00:00",0.475370230334309
"2016-07-10 12:00:00",0.441882426861367
"2016-07-10 13:00:00",0.458539172656226
"2016-07-10 14:00:00",0.451403392583115
"2016-07-10 15:00:00",0.419239069777043
"2016-07-10 16:00:00",0.468575060671405
